Fold	Prediction	Truth
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.02	0
3	0.005785367436954875	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	9.375e-05	0
3	5.7803468208092484e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0009447254789039408	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0005000434949072563	0
3	0.0	0
3	0.0	0
3	5.865102639296188e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.010088235294117646	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	5.865102639296188e-05	0
3	0.0	0
3	0.0	0
3	0.010233080030878673	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.02	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.09	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.010062111801242234	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	2.777777777777778e-05	0
3	0.0	0
3	8.823529411764705e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.00011563675085687664	0
3	3.0120481927710845e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.02	0
3	0.011083824548423103	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.010085736429101948	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.06	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.76	1
3	0.005785367436954875	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0005540377141617394	0
3	0.0	0
3	0.0	0
3	0.04	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.04	0
3	0.011115260585186897	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.010377710852514894	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.022567531315490767	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.16072242236518736	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.03	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	1.0	1
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.05	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.6	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0005328624551179355	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	8.823529411764705e-05	0
3	0.0006285311101819172	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.4621999355585769	1
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.97	1
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.07	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0002860652133229443	0
3	0.0	0
3	0.0	0
3	0.010057142857142858	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	8.823529411764705e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0019690604967163004	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.25	0
3	8.823529411764705e-05	0
3	0.02	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	8.823529411764705e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	2.777777777777778e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0013772772829619077	0
3	5.58659217877095e-05	0
3	0.12	0
3	0.0	0
3	8.823529411764705e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.02	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.04	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.021495190577325043	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	5.7803468208092484e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	8.823529411764705e-05	0
3	0.02	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.00034628900817049754	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0002473673118227935	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.010053191489361702	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.02	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.11132022889477078	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.00010752688172043012	0
3	0.0019235166335884804	0
3	0.0011153210024201512	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.001449780500672991	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.004345021585846672	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	5.899705014749262e-05	0
3	0.005785367436954875	0
3	0.0	0
3	2.949852507374631e-05	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.02	0
3	0.0	0
3	0.0	0
3	0.0003755308239502417	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0013805609352398598	0
3	0.0	0
3	0.02	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.010167692702321405	0
3	0.0	0
3	0.0	0
3	0.00019440993788819873	0
3	8.67301193185737e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	5.58659217877095e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.02	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0003710334847603748	0
3	0.0	0
3	0.0	0
3	2.857142857142857e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.02	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.010321941561445537	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.01	0
3	0.02	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	8.823529411764705e-05	0
3	0.0	0
3	0.84	1
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.02	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.06	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.03	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.011195657004092838	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.00010899182561307902	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0014406739741614147	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0012202284666630073	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0023984507781896706	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.003223549680405659	0
3	0.0008412466660425107	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.00011446473420395758	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.010090090090090091	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.00014367816091954023	0
3	0.0	0
3	0.0	0
3	0.02	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.010214464097216857	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.02	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.005785367436954875	0
3	0.020056818181818183	0
3	0.0	0
3	0.0	0
3	0.06	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	8.823529411764705e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.02	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.011790725813491942	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.010382195453379874	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.00024337392256937158	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	5.865102639296188e-05	0
3	0.005785367436954875	0
3	0.0	0
3	8.823529411764705e-05	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.04	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	8.823529411764705e-05	0
3	1.0	1
3	0.0	0
3	0.0	0
3	0.04	0
3	0.01	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.02002754820936639	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0015440138655125565	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.00237530019535412	0
3	0.0	0
3	0.06	0
3	0.0	0
3	0.010561210321369068	0
3	0.0	0
3	0.005785367436954875	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.04	0
3	0.02	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.03	0
3	0.0	0
3	0.0	0
3	8.823529411764705e-05	0
3	0.0	0
3	0.0218309322302358	0
3	0.0	0
3	0.010030487804878047	0
3	0.0	0
3	0.0003836640331581881	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0002484543493889288	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.004931643239998417	0
3	0.0	0
3	0.0	0
3	5.390835579514825e-05	0
3	0.0	0
3	0.07	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	2.73224043715847e-05	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.010932213869065288	0
3	0.0	0
3	8.477911773040712e-05	0
3	0.0008511246788577639	0
3	0.06	0
3	0.0	0
3	0.0001465492051256861	0
3	0.03005917159763314	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	2.857142857142857e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	9.375e-05	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.03	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.00016583850931677018	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.005785367436954875	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	8.823529411764705e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	2.9940119760479045e-05	0
3	0.0	0
3	0.0	0
3	8.823529411764705e-05	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0010985272885167417	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	2.8735632183908045e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.010029498525073746	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0009456788677226658	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.1	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.07	0
3	0.0	0
3	0.0	0
3	0.0	0
3	8.823529411764705e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0009341042237241732	0
3	0.0	0
3	0.0	0
3	0.0	0
3	5.319148936170213e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	5.319148936170213e-05	0
3	0.010192550742042495	0
3	0.0	0
3	0.01	0
3	0.01	0
3	0.01	0
3	8.823529411764705e-05	0
3	0.0	0
3	0.0	0
3	0.00011237759566636573	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	8.886086591004623e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	8.823529411764705e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	8.823529411764705e-05	0
3	0.0	0
3	0.04	0
3	0.02	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.06017825665111624	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.00047767331880142067	0
3	0.0	0
3	0.0	0
3	0.0005060383728754054	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.00011237759566636573	0
3	0.0	0
3	0.0	0
3	0.05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0004628934333048062	0
3	0.05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0004783263251068851	0
3	0.0	0
3	0.000153279329749918	0
3	0.005785367436954875	0
3	0.01	0
3	0.0	0
3	0.00024602187702455494	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.02	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.001204457479011908	0
3	5.319148936170213e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.03	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.03	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.03	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	8.823529411764705e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.03	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.08	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	8.823529411764705e-05	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0056455828998400095	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0056455828998400095	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.01	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.00013543362008835156	0
4	0.0	0
4	0.0	0
4	0.02044335052570301	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.05	0
4	0.01	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.01	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.02	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.01	0
4	0.0056455828998400095	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.00013194302460301232	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0006026846526944039	0
4	0.0	0
4	0.0	0
4	0.01	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.01008	0
4	0.00014417550932018457	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.00011049723756906077	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.00047866804923498514	0
4	0.0	0
4	0.01	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.01	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0009010443415869299	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.1426123570816064	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.0	0
4	0.02	0
4	0.0	0
4	0.0	0
4	0.0	0
